attribute,mean,max,min
pubchem_f530,0.009798270893371758,1.0,0.0
pubchem_f841,0.06109510086455332,1.0,0.0
maccs_k084,0.11412103746397695,1.0,0.0
pattern_c43,0.02363112391930836,1.0,0.0
maccs_k121,0.29394812680115273,1.0,0.0
azacycle,0.29394812680115273,1.0,0.0
piperidine_monocyclic,0.0276657060518732,1.0,0.0
filter_fused_rings_55_heterocyclic,0.02824207492795389,1.0,0.0
primary_amino_azaheterocycle,0.02824207492795389,1.0,0.0
maccs_k069,0.07204610951008646,1.0,0.0
pubchem_f378,0.18328530259365994,1.0,0.0
pattern_c66,0.11815561959654179,1.0,0.0
maccs_k115,0.49971181556195965,1.0,0.0
aliphatic_chain_4,0.8161383285302594,1.0,0.0
maccs_k023,0.01037463976945245,1.0,0.0
pattern_c307,0.01037463976945245,1.0,0.0
pattern_c155,0.01037463976945245,1.0,0.0
maccs_k106,0.17348703170028817,1.0,0.0
pubchem_f210,0.027089337175792507,1.0,0.0
pubchem_f778,0.27723342939481266,1.0,0.0
pubchem_f641,0.7227665706051873,1.0,0.0
pubchem_f862,0.05821325648414986,1.0,0.0
pattern_c247,0.02478386167146974,1.0,0.0
maccs_322_074,0.002881844380403458,1.0,0.0
pubchem_f305,0.002881844380403458,1.0,0.0
organophosphate,0.025360230547550433,1.0,0.0
pubchem_f825,0.0893371757925072,1.0,0.0
pubchem_f600,0.7112391930835735,1.0,0.0
pubchem_f582,0.16195965417867436,1.0,0.0
pubchem_f643,0.16195965417867436,1.0,0.0
anilide_n_ortho_subs,0.01440922190201729,1.0,0.0
2-N-linked ribose deriv.,0.02478386167146974,1.0,0.0
posionazable,0.16138328530259366,1.0,0.0
pubchem_f557,0.736599423631124,1.0,0.0
pubchem_f491,0.736599423631124,1.0,0.0
pubchem_f288,0.047838616714697406,1.0,0.0
pubchem_f024,0.047838616714697406,1.0,0.0
maccs_k042,0.047838616714697406,1.0,0.0
pubchem_f002,0.923342939481268,1.0,0.0
pubchem_f706,0.16772334293948127,1.0,0.0
pubchem_f696,0.08703170028818444,1.0,0.0
carboxylic ester,0.10605187319884726,1.0,0.0
pubchem_f190,0.02363112391930836,1.0,0.0
maccs_k141,0.3654178674351585,1.0,0.0
maccs_k127,0.5890489913544669,1.0,0.0
maccs_k143,0.5890489913544669,1.0,0.0
pubchem_f364,0.026512968299711816,1.0,0.0
pubchem_f017,0.1239193083573487,1.0,0.0
pubchem_f447,0.738328530259366,1.0,0.0
maccs_322_059,0.89164265129683,1.0,0.0
pattern_c215,0.023054755043227664,1.0,0.0
ester_deriv,0.1579250720461095,1.0,0.0
pubchem_f632,0.04092219020172911,1.0,0.0
conjug_bond,0.05360230547550432,1.0,0.0
pattern_c256,0.019020172910662825,1.0,0.0
pubchem_f837,0.008645533141210375,1.0,0.0
pubchem_f831,0.008645533141210375,1.0,0.0
pubchem_f768,0.008645533141210375,1.0,0.0
pubchem_f527,0.008645533141210375,1.0,0.0
alkylarylthioether,0.008645533141210375,1.0,0.0
maccs_k108,0.48818443804034584,1.0,0.0
pubchem_f361,0.005763688760806916,1.0,0.0
pattern_c236,0.14697406340057637,1.0,0.0
pubchem_f032,0.022478386167146973,1.0,0.0
maccs_322_260,0.023054755043227664,1.0,0.0
pubchem_f341,0.39423631123919306,1.0,0.0
