attribute,mean,max,min
pubchem_f183,0.1452449567723343,1.0,0.0
pubchem_f032,0.022478386167146973,1.0,0.0
pubchem_f449,0.0484149855907781,1.0,0.0
pattern_c269,0.019596541786743516,1.0,0.0
maccs_k119,0.06455331412103746,1.0,0.0
filter_bridged_rings_55_heterocyclic,0.02190201729106628,1.0,0.0
pubchem_f404,0.16945244956772335,1.0,0.0
pubchem_f364,0.026512968299711816,1.0,0.0
pubchem_f260,0.12910662824207492,1.0,0.0
maccs_k081,0.1170028818443804,1.0,0.0
pubchem_f338,0.11930835734870317,1.0,0.0
pubchem_f455,0.017867435158501442,1.0,0.0
secondary aliphatic/aromatic amine,0.0138328530259366,1.0,0.0
maccs_322_071,0.020172910662824207,1.0,0.0
pubchem_f012,0.8778097982708933,1.0,0.0
pubchem_f718,0.016138328530259365,1.0,0.0
pubchem_f781,0.016138328530259365,1.0,0.0
nitro,0.012103746397694525,1.0,0.0
maccs_322_031,0.012103746397694525,1.0,0.0
phosphate monoester,0.020172910662824207,1.0,0.0
maccs_k152,0.652449567723343,1.0,0.0
pubchem_f342,0.652449567723343,1.0,0.0
pubchem_f437,0.04553314121037464,1.0,0.0
n_o_single_bond,0.0207492795389049,1.0,0.0
maccs_k024,0.0207492795389049,1.0,0.0
pubchem_f689,0.7244956772334294,1.0,0.0
pubchem_f706,0.16772334293948127,1.0,0.0
13_benzodioxole_bicyclic,0.0069164265129683,1.0,0.0
pattern_c146,0.008645533141210375,1.0,0.0
pubchem_f522,0.13256484149855907,1.0,0.0
maccs_322_257,0.5827089337175793,1.0,0.0
pubchem_f534,0.016714697406340056,1.0,0.0
pubchem_f559,0.016714697406340056,1.0,0.0
maccs_322_065,0.02824207492795389,1.0,0.0
pubchem_f515,0.019020172910662825,1.0,0.0
pubchem_f413,0.08242074927953891,1.0,0.0
maccs_k092,0.22651296829971182,1.0,0.0
mixed_anhydride,0.018443804034582133,1.0,0.0
pubchem_f158,0.018443804034582133,1.0,0.0
n-acyl-aliphatic alpha-amino-acid,0.018443804034582133,1.0,0.0
acetal_like,0.05590778097982709,1.0,0.0
pubchem_f440,0.20864553314121037,1.0,0.0
maccs_k016,0.017867435158501442,1.0,0.0
pubchem_f119,0.017867435158501442,1.0,0.0
pubchem_f034,0.1256484149855908,1.0,0.0
sulfur_atom,0.1256484149855908,1.0,0.0
maccs_k088,0.1256484149855908,1.0,0.0
organosulfur compound,0.11354466858789625,1.0,0.0
pubchem_f294,0.11354466858789625,1.0,0.0
filter_fused_rings_55_heterocyclic,0.02824207492795389,1.0,0.0
pubchem_f456,0.013256484149855908,1.0,0.0
maccs_322_070,0.013256484149855908,1.0,0.0
pubchem_f790,0.002881844380403458,1.0,0.0
pubchem_f727,0.002881844380403458,1.0,0.0
hemiacetal,0.01729106628242075,1.0,0.0
macrocycle_r12_r40,0.01729106628242075,1.0,0.0
epoxide,0.01729106628242075,1.0,0.0
pubchem_f674,0.05302593659942363,1.0,0.0
pubchem_f367,0.6236311239193083,1.0,0.0
tertiary_heteroaromatic,0.14927953890489915,1.0,0.0
pattern_c317,0.016714697406340056,1.0,0.0
sugar_pattern_2_reducing,0.016714697406340056,1.0,0.0
heteroring_of_size6,0.39481268011527376,1.0,0.0
maccs_k098,0.39481268011527376,1.0,0.0
pubchem_f668,0.2138328530259366,1.0,0.0
n_in_aromatic_6_ring,0.08818443804034583,1.0,0.0
pubchem_f762,0.06801152737752161,1.0,0.0
pattern_c189,0.016138328530259365,1.0,0.0
maccs_k056,0.0138328530259366,1.0,0.0
pubchem_f683,0.16023054755043228,1.0,0.0
pubchem_f508,0.07723342939481267,1.0,0.0
pubchem_f387,0.09510086455331412,1.0,0.0
pubchem_f587,0.07146974063400577,1.0,0.0
pubchem_f376,0.13544668587896252,1.0,0.0
pattern_c322,0.008069164265129682,1.0,0.0
maccs_k079,0.16829971181556197,1.0,0.0
pattern_c94,0.04956772334293948,1.0,0.0
filter_fused_rings_67_heterocyclic,0.0414985590778098,1.0,0.0
pubchem_f688,0.025360230547550433,1.0,0.0
pubchem_f148,0.014985590778097982,1.0,0.0
pubchem_f516,0.03631123919308357,1.0,0.0
tetralin,0.016714697406340056,1.0,0.0
phos_atom,0.044956772334293946,1.0,0.0
maccs_k029,0.044956772334293946,1.0,0.0
pubchem_f031,0.044956772334293946,1.0,0.0
pubchem_f315,0.044956772334293946,1.0,0.0
pubchem_f354,0.10605187319884726,1.0,0.0
tertiary alcohol,0.06685878962536022,1.0,0.0
pubchem_f301,0.04207492795389049,1.0,0.0
maccs_k052,0.04207492795389049,1.0,0.0
pattern_c307,0.01037463976945245,1.0,0.0
pattern_c272,0.01037463976945245,1.0,0.0
pubchem_f152,0.01440922190201729,1.0,0.0
pubchem_f492,0.10951008645533142,1.0,0.0
pattern_c114,0.026512968299711816,1.0,0.0
maccs_322_083,0.04438040345821326,1.0,0.0
pubchem_f412,0.04438040345821326,1.0,0.0
maccs_k077,0.138328530259366,1.0,0.0
pubchem_f185,0.07377521613832853,1.0,0.0
aliphatic_chain_4,0.8161383285302594,1.0,0.0
masqued_o_quinone,0.012680115273775217,1.0,0.0
pubchem_f402,0.014985590778097982,1.0,0.0
pattern_c241,0.01729106628242075,1.0,0.0
pubchem_f374,0.1106628242074928,1.0,0.0
pubchem_f545,0.07146974063400577,1.0,0.0
biguanide,0.00345821325648415,1.0,0.0
carboxamidine,0.00345821325648415,1.0,0.0
maccs_322_045,0.057060518731988474,1.0,0.0
pattern_c267,0.0069164265129683,1.0,0.0
ter_amin_para_subs,0.01095100864553314,1.0,0.0
n_organo_substituted_pyrrolidine,0.01095100864553314,1.0,0.0
pattern_c21,0.06628242074927954,1.0,0.0
pubchem_f401,0.06340057636887608,1.0,0.0
heteroring_of_size7,0.04092219020172911,1.0,0.0
pubchem_f756,0.07838616714697406,1.0,0.0
pattern_c312,0.017867435158501442,1.0,0.0
pattern_c123,0.015561959654178675,1.0,0.0
pubchem_f018,0.012680115273775217,1.0,0.0
maccs_k106,0.17348703170028817,1.0,0.0
pubchem_f625,0.04668587896253602,1.0,0.0
imidolactam,0.035734870317002884,1.0,0.0
secondary aliph amine,0.0011527377521613833,1.0,0.0
pubchem_f788,0.0011527377521613833,1.0,0.0
pubchem_f725,0.0011527377521613833,1.0,0.0
13-oxazole,0.0011527377521613833,1.0,0.0
pubchem_f493,0.0011527377521613833,1.0,0.0
pattern_c268,0.0011527377521613833,1.0,0.0
pubchem_f528,0.06397694524495677,1.0,0.0
maccs_k160,0.7838616714697406,1.0,0.0
pubchem_f375,0.7838616714697406,1.0,0.0
pubchem_f612,0.15446685878962535,1.0,0.0
benzo_13_dioxolane,0.009221902017291067,1.0,0.0
benzodioxole,0.009221902017291067,1.0,0.0
pattern_c321,0.009221902017291067,1.0,0.0
13_benzodioxole,0.009221902017291067,1.0,0.0
pubchem_f408,0.0414985590778098,1.0,0.0
pubchem_f570,0.15504322766570605,1.0,0.0
primary carboxamide,0.012103746397694525,1.0,0.0
pubchem_f448,0.11354466858789625,1.0,0.0
thiophosphoric_acid_ester,0.0023054755043227667,1.0,0.0
pattern_c134,0.0023054755043227667,1.0,0.0
pattern_c212,0.0023054755043227667,1.0,0.0
pattern_c141,0.018443804034582133,1.0,0.0
thiophene,0.016138328530259365,1.0,0.0
phenylketone_meta_subs,0.016138328530259365,1.0,0.0
pubchem_f617,0.0138328530259366,1.0,0.0
pubchem_f400,0.06512968299711816,1.0,0.0
maccs_k083,0.29510086455331414,1.0,0.0
heteroring_of_size5,0.29510086455331414,1.0,0.0
pattern_c107,0.2011527377521614,1.0,0.0
pattern_c314,0.007492795389048991,1.0,0.0
pattern_c190,0.011527377521613832,1.0,0.0
maccs_k128,0.5538904899135446,1.0,0.0
sulfide,0.05994236311239193,1.0,0.0
pattern_c168,0.05994236311239193,1.0,0.0
maccs_322_020,0.04553314121037464,1.0,0.0
maccs_k038,0.07492795389048991,1.0,0.0
pubchem_f514,0.019020172910662825,1.0,0.0
pubchem_f262,0.037463976945244955,1.0,0.0
lactone,0.07550432276657061,1.0,0.0
maccs_k074,0.2685878962536023,1.0,0.0
pubchem_f647,0.1861671469740634,1.0,0.0
filter_bridged_rings_66_heterocyclic,0.07262247838616714,1.0,0.0
hetero_non_basic,0.13890489913544668,1.0,0.0
pubchem_f567,0.21037463976945245,1.0,0.0
maccs_322_081,0.01037463976945245,1.0,0.0
pattern_c4,0.01037463976945245,1.0,0.0
maccs_k040,0.01037463976945245,1.0,0.0
pubchem_f598,0.16887608069164264,1.0,0.0
pubchem_f182,0.34121037463976944,1.0,0.0
pattern_c243,0.019596541786743516,1.0,0.0
primary arom amine,0.03804034582132565,1.0,0.0
pubchem_f459,0.009798270893371758,1.0,0.0
maccs_k011,0.009798270893371758,1.0,0.0
r5_3ht_sat,0.009798270893371758,1.0,0.0
maccs_k039,0.009798270893371758,1.0,0.0
pubchem_f130,0.009798270893371758,1.0,0.0
annelated_rings,0.45187319884726224,1.0,0.0
pubchem_f194,0.10951008645533142,1.0,0.0
vinyl alcohol,0.009221902017291067,1.0,0.0
maccs_k069,0.07204610951008646,1.0,0.0
pubchem_f409,0.008645533141210375,1.0,0.0
pubchem_f201,0.035734870317002884,1.0,0.0
purine,0.02420749279538905,1.0,0.0
benzoate_meta_subs,0.008069164265129682,1.0,0.0
sulfuric_acid_derivative,0.008069164265129682,1.0,0.0
pubchem_f414,0.0069164265129683,1.0,0.0
pubchem_f157,0.0069164265129683,1.0,0.0
thiol,0.0069164265129683,1.0,0.0
2D6,0.0,0.0,0.0
